filename,spearman_2011,spearman_2012,spearman_2013,spearman_2014,spearman_2015,spearman_2016,spearman_2017,spearman_2018,spearman_2019,spearman_2020,spearman_2021,spearman_2022,spearman_2023,spearman_2024,spearman_random
CCR5_HUMAN_Gill_2023_with_scoresandembeddings_allyears.csv,0.24560054953522542,0.22829416698701538,0.26018765621302414,0.26215519142520255,0.23896511753874797,0.24348515034005458,0.27401080077180756,0.28812632771145097,0.30039459855554546,0.3048687178794487,0.3116266856984007,0.31115958582747094,0.3003709981435453,0.3006255724603705,0.011665665368785962
CD19_HUMAN_Klesmith_2019_FMC_singles_with_scoresandembeddings_allyears.csv,0.13440598911992027,0.12910170737304894,0.07073133637830105,0.137788772218499,0.10146405916551342,0.055302572773993156,0.07288988864694092,0.04553286887766672,0.07116572851145718,0.06557148316509988,0.09272867435005845,0.1256084544211833,0.09378250866689897,0.07807154735984347,0.018580069328535315
CP2C9_HUMAN_Amorosi_2021_abundance_with_scoresandembeddings_allyears.csv,0.5430426601263099,0.5228057187518996,0.5184673674600119,0.5240487139803762,0.5335496146958666,0.5412416681462254,0.5644299035069021,0.5776454081738327,0.5648511162663292,0.5750897647249261,0.5848108448140742,0.5467064018663397,0.5483051047356468,0.5907271473996599,-0.000930144612269191
CP2C9_HUMAN_Amorosi_2021_activity_with_scoresandembeddings_allyears.csv,0.5525028299806769,0.5470795889770165,0.5271297842362463,0.5391103809380235,0.5493455032142468,0.5444679972143669,0.5743519526789287,0.5949073913350854,0.5904443621140616,0.6085038550397286,0.6071547200511912,0.5645644744065902,0.57266044812789,0.6156209714071819,0.017757033687123138
CSN4_MOUSE_Tsuboyama_2023_1UFM_with_scoresandembeddings_allyears.csv,0.5470975635051885,0.36428318950206384,0.5220832923312273,0.44720114187942556,0.49592995786757466,0.6483135290770901,0.4595744040974018,0.5648937374852352,0.49664090957411444,0.6041689238468576,0.12175164158192209,0.6429972539151073,0.5715760684590764,0.6720552643318264,-0.00972373304460793
CUE1_YEAST_Tsuboyama_2023_2MYX_with_scoresandembeddings_allyears.csv,0.21870733422453195,0.35527740591260676,0.23539943581088418,0.15354083753424952,0.16553537094147644,0.23555164725261532,0.31865157278058864,0.18024081394200267,0.20092832972380126,0.20591652652822878,0.17922713602007156,0.23286635844848064,0.25908387037004643,0.3018646247210892,0.00025164855052153834
D7PM05_CLYGR_Somermeyer_2022_with_scoresandembeddings_allyears.csv,0.21234786140558137,0.3437664666571913,0.27946994925199026,0.12559449933279676,0.11761117846469164,0.132520386120472,0.14159445332943799,0.13780778176841976,0.12857940012230182,0.07406533212796385,0.19044365642346558,0.09034563283790675,0.049175463822688545,0.04301405981392276,-0.0013391583551894068
DLG4_HUMAN_Faure_2021_with_scoresandembeddings_allyears.csv,0.618079563871749,0.6016171016385896,0.6622327457255138,0.5716870618785121,0.6381623671907467,0.6084834391543652,0.5599265643981296,0.5308250002547054,0.5947935812422744,0.6196151744276989,0.6632910318404774,0.6469546283632243,0.6079710802242672,0.6109812491407626,-0.015572739714765062
DLG4_RAT_McLaughlin_2012_with_scoresandembeddings_allyears.csv,0.5025719820038695,0.4874463729835207,0.4880929684338138,0.4998712199156577,0.49195248457063306,0.4912351442998558,0.4953329975152658,0.5129635699352673,0.5138724718394336,0.47760624092552256,0.479179501792093,0.47590653746180206,0.46821354467928494,0.5107436097829818,-0.01705352312466035
DN7A_SACS2_Tsuboyama_2023_1JIC_with_scoresandembeddings_allyears.csv,0.10687059454638412,0.05407848022922087,0.06700638497096843,0.14714188841777384,0.06985107738210646,-0.050469106558227526,0.0032989377635868765,0.06058025080213977,0.10355681129597656,0.014901945612518645,0.1356462222781128,0.18930731141858795,0.15115465749850623,0.17395213475804852,-0.06223720051479747
DNJA1_HUMAN_Tsuboyama_2023_2LO1_with_scoresandembeddings_allyears.csv,0.7981947758755542,0.7756794811557349,0.7774740141791426,0.7776050788555134,0.6886061194555856,0.7971196973618851,0.8106834996258778,0.695716798388897,0.806235490181928,0.7345038849461886,0.7350531969922224,0.7400220355190512,0.762978227787481,0.792028155814313,-0.004342219736627495
DOCK1_MOUSE_Tsuboyama_2023_2M0Y_with_scoresandembeddings_allyears.csv,0.35115284137028824,0.36240983828753937,0.23984822912165085,0.36524870831413064,0.2728877850528428,0.3325333158259952,0.27669296579022135,0.2949016378679535,0.26762439571873187,0.3162200177531405,0.3504124996619378,0.33415546210767805,0.421711404998612,0.2273095738281771,-0.016376997328926068
DYR_ECOLI_Nguyen_2023_with_scoresandembeddings_allyears.csv,0.314047507292231,0.3084913729736422,0.2814351944025946,0.2865172458435718,0.32736315314876946,0.3382641076473426,0.3430613133937243,0.3734725203662397,0.3251854369830095,0.3694107285331667,0.41387392947445084,0.404068206922742,0.44624835368666166,0.39399212744417716,-0.014657145888485646
DYR_ECOLI_Thompson_2019_with_scoresandembeddings_allyears.csv,0.34539756868227667,0.33790442151576894,0.3024478668484076,0.3034044308548353,0.337436270745714,0.3473098588519916,0.3909125644063007,0.3695613795752727,0.34821265680826324,0.3753542150358665,0.4388622223157404,0.3988531764535531,0.46004457716370345,0.4076076728155085,0.030538941456817875
ENVZ_ECOLI_Ghose_2023_with_scoresandembeddings_allyears.csv,0.18658918506213354,0.2282513063629509,0.19939233813205412,0.23165740589857411,0.2166661902677237,0.2364997852405637,0.17745531673359163,0.21556521212179044,0.20730128390184643,0.1853125339235886,0.22081604411951372,0.21660865965304643,0.20416336693002257,0.17569891064878157,-0.016758213736051124
